Inicio, Continuar,  Num_Muestras, Ampliacion_Array, Recepcion, Convolucion, Historial, Devolucion
523500452338064, 523500452423915, 523500452445896, 523500452447618, 523500452490322, 523500453539607, 523500453540922, 523500453571088
523500453573310, 523500453652106, 523500453674624, 523500453676383, 523500453714309, 523500454762927, 523500454764076, 523500454793631
523500454795612, 523500454870908, 523500454891815, 523500454893408, 523500454930944, 523500455979878, 523500455981156, 523500456026192
523500456028544, 523500456102006, 523500456123191, 523500456124802, 523500456163080, 523500457211957, 523500457213106, 523500457241457
523500457243309, 523500457314401, 523500457334493, 523500457336197, 523500457373641, 523500458422223, 523500458423389, 523500458451333
523500458453519, 523500458532592, 523500458554184, 523500458555684, 523500458594665, 523500459640451, 523500459641580, 523500459671173
523500459673210, 523500459748172, 523500459766301, 523500459767912, 523500459805449, 523500460867456, 523500460869271, 523500460902215
523500460904456, 523500460980214, 523500461001603, 523500461003085, 523500461042084, 523500462088444, 523500462089684, 523500462119573
523500462121388, 523500462194035, 523500462216053, 523500462217553, 523500462253646, 523500463300098, 523500463301375, 523500463329468
523500463331412, 523500463404337, 523500463425022, 523500463426485, 523500463464985, 523500464526566, 523500464528251, 523500464560659
523500464562751, 523500464640269, 523500464663083, 523500464664694, 523500464702731, 523500465751924, 523500465753016, 523500465780683
523500465782664, 523500465855738, 523500465877460, 523500465878941, 523500465915533, 523500466964059, 523500466965245, 523500466992689
523500466994466, 523500467067003, 523500467087132, 523500467088595, 523500467124835, 523500468183621, 523500468185121, 523500468215676
523500468217546, 523500468292416, 523500468315008, 523500468316508, 523500468355230, 523500469404034, 523500469405293, 523500469433293
523500469435348, 523500469509755, 523500469529884, 523500469531347, 523500469568588, 523500470617262, 523500470618392, 523500470645336
523500470647188, 523500470717761, 523500470739927, 523500470741501, 523500470777871, 523500471825731, 523500471826990, 523500471854953
523500471856934, 523500471929637, 523500471947693, 523500471949174, 523500471985748, 523500473046700, 523500473048014, 523500473079977
523500473081958, 523500473157458, 523500473179698, 523500473181217, 523500473219716, 523500474266002, 523500474267150, 523500474294501
523500474296372, 523500474370908, 523500474391297, 523500474392778, 523500474428704, 523500475475545, 523500475476674, 523500475504415
523500475506396, 523500475577155, 523500475597599, 523500475599062, 523500475634858, 523500476695643, 523500476697106, 523500476727365
523500476729235, 523500476805086, 523500476825605, 523500476827086, 523500476864938, 523500477913630, 523500477914797, 523500477942945
523500477944945, 523500478015981, 523500478037036, 523500478038536, 523500478075703, 523500479124507, 523500479125655, 523500479153173
523500479155136, 523500479227691, 523500479247561, 523500479249190, 523500479285746, 523500480346790, 523500480348383, 523500480378882
523500480380827, 523500480451733, 523500480472159, 523500480473678, 523500480510733, 523500481559000, 523500481560148, 523500481588018
523500481589870, 523500481662647, 523500481683165, 523500481684609, 523500481721368, 523500482769431, 523500482770691, 523500482797283
523500482799301, 523500482868153, 523500482888652, 523500482890134, 523500482926522, 523500483975474, 523500483976752, 523500484015918
523500484017826, 523500484094066, 523500484114973, 523500484116454, 523500484154047, 523500485202647, 523500485203906, 523500485232184
523500485234035, 523500485308627, 523500485329479, 523500485330979, 523500485367404, 523500486415671, 523500486416949, 523500486444819
523500486446800, 523500486555799, 523500486559540, 523500486560633, 523500486598521, 523500487646992, 523500487648306, 523500487677899
523500487679732, 523500487752805, 523500487773472, 523500487775175, 523500487814434, 523500488878386, 523500488879701, 523500488912867
523500488914849, 523500488992941, 523500489014755, 523500489016200, 523500489054255, 523500490102651, 523500490103929, 523500490131503
523500490133299, 523500490206169, 523500490226391, 523500490227872, 523500490264742, 523500491313398, 523500491314676, 523500491342064
523500491343990, 523500491414619, 523500491434434, 523500491435897, 523500491472433, 523500492533718, 523500492535200, 523500492565848
523500492567811, 523500492639421, 523500492666865, 523500492668384, 523500492711402, 523500493760409, 523500493762594, 523500493891945
523500493910611, 523500494073091, 523500494101258, 523500494103461, 523500494237015, 523500495289023, 523500495291764, 523500495420281
523500495434836, 523500495564816, 523500495590112, 523500495591890, 523500495652186, 523500496721230, 523500496722897, 523500496764211
523500496766785, 523500496855784, 523500496876395, 523500496877877, 523500496925839, 523500497974476, 523500497975736, 523500498005272
523500498007495, 523500498085531, 523500498107179, 523500498108771, 523500498148178, 523500499196704, 523500499197945, 523500499227519
523500499229352, 523500499306000, 523500499326888, 523500499328351, 523500499366684, 523500500430599, 523500500432247, 523500500466524
523500500468728, 523500500547190, 523500500571912, 523500500573523, 523500500619467, 523500501668234, 523500501669642, 523500501711511
523500501713660, 523500501808585, 523500501829566, 523500501831177, 523500501874491, 523500502923184, 523500502924443, 523500502954202
523500502956202, 523500503034461, 523500503055035, 523500503056479, 523500503097053, 523500504163412, 523500504165004, 523500504200282
523500504202726, 523500504280559, 523500504303540, 523500504304966, 523500504342854, 523500505391399, 523500505392658, 523500505421399
523500505423732, 523500505496509, 523500505517509, 523500505519027, 523500505555157, 523500506603812, 523500506604942, 523500506632442
523500506634145, 523500506706774, 523500506726811, 523500506728330, 523500506763681, 523500507812170, 523500507813337, 523500507840373
523500507842281, 523500507914817, 523500507934558, 523500507936039, 523500507974354, 523500509043009, 523500509044416, 523500509082286
523500509084120, 523500509167600, 523500509188730, 523500509190193, 523500509229303, 523500510277978, 523500510279218, 523500510313885
523500510316162, 523500510409587, 523500510433069, 523500510434809, 523500510478994, 523500511527983, 523500511529316, 523500511571020
523500511573038, 523500511661908, 523500511682759, 523500511684407, 523500511726574, 523500512793600, 523500512795285, 523500512840914
523500512844192, 523500512933117, 523500512958635, 523500512960190, 523500513003394, 523500514051957, 523500514053142, 523500514086568
523500514088790, 523500514171400, 523500514191789, 523500514193252, 523500514233751, 523500515281333, 523500515282462, 523500515310721
523500515312870, 523500515388258, 523500515408776, 523500515410239, 523500515448109, 523500516510690, 523500516512153, 523500516547579
523500516550523, 523500516626837, 523500516647615, 523500516649041, 523500516686781, 523500517735270, 523500517736400, 523500517765548
523500517767455, 523500517838269, 523500517860195, 523500517861787, 523500517900750, 523500518949295, 523500518950480, 523500518978646
523500518980387, 523500519053182, 523500519073478, 523500519074941, 523500519111200, 523500520173430, 523500520175041, 523500520207578
523500520209430, 523500520283299, 523500520304021, 523500520305632, 523500520342039, 523500521390991, 523500521392232, 523500521420565
523500521422417, 523500521494990, 523500521515175, 523500521516638, 523500521552934, 523500522600553, 523500522601775, 523500522629404
523500522631386, 523500522701626, 523500522724311, 523500522725811, 523500522762958, 523500523811318, 523500523812485, 523500523840095
523500523841873, 523500523913928, 523500523933928, 523500523935446, 523500524078074, 523500525127156, 523500525128471, 523500525169044
523500525171063, 523500525255099, 523500525276599, 523500525278080, 523500525321321, 523500526367662, 523500526368754, 523500526400420
523500526402143, 523500526478438, 523500526497049, 523500526498531, 523500526534678, 523500527582408, 523500527583575, 523500527611463
523500527613204, 523500527686166, 523500527706592, 523500527708111, 523500527746443, 523500528811321, 523500528813192, 523500528849062
523500528851154, 523500528927042, 523500528948005, 523500528949523, 523500528987727, 523500530036475, 523500530037586, 523500530066753
523500530068567, 523500530143955, 523500530164122, 523500530165548, 523500530202510, 523500531251425, 523500531252518, 523500531280110
523500531281925, 523500531354813, 523500531374480, 523500531375906, 523500531411868, 523500532474394, 523500532475839, 523500532507227
523500532509060, 523500532582393, 523500532604596, 523500532606078, 523500532643874, 523500533691493, 523500533692622, 523500533721140
523500533723122, 523500533798436, 523500533816658, 523500533818158, 523500533855065, 523500534903776, 523500534904998, 523500534932665
523500534934776, 523500535009719, 523500535029627, 523500535031071, 523500535067571, 523500536127041, 523500536128523, 523500536159559
523500536161448, 523500536233262, 523500536253873, 523500536255373, 523500536292039, 523500537341028, 523500537342288, 523500537370473
523500537372306, 523500537444787, 523500537465249, 523500537466712, 523500537503601, 523500538550849, 523500538551997, 523500538579923
523500538581756, 523500538654404, 523500538674422, 523500538675885, 523500538712514, 523500539760188, 523500539761337, 523500539787392
523500539789336, 523500539863854, 523500539883891, 523500539885354, 523500539920779, 523500540981694, 523500540983139, 523500541014361
523500541016675, 523500541090600, 523500541113082, 523500541114545, 523500541151137, 523500542199774, 523500542200941, 523500542228459
523500542230589, 523500542303254, 523500542326254, 523500542327662, 523500542364550, 523500543413169, 523500543414428, 523500543441446
523500543443261, 523500543518223, 523500543538686, 523500543540149, 523500543575982, 523500544691655, 523500544693211, 523500544726081
523500544728340, 523500544804117, 523500544824506, 523500544826006, 523500544864950, 523500545913754, 523500545914883, 523500545942568
523500545944383, 523500546017086, 523500546037715, 523500546039215, 523500546075697, 523500547123834, 523500547124982, 523500547152537
523500547154408, 523500547225036, 523500547245777, 523500547247258, 523500547283314, 523500548341173, 523500548342506, 523500548372210
523500548374173, 523500548449653, 523500548470116, 523500548471542, 523500548510042, 523500549558568, 523500549559734, 523500549587752
523500549589660, 523500549662122, 523500549684214, 523500549685696, 523500549721918, 523500550770388, 523500550771518, 523500550798425
523500550800332, 523500550868610, 523500550888683, 523500550890146, 523500550926701, 523500551975042, 523500551976191, 523500552023912
