Inicio, Continuar,  Num_Muestras, Ampliacion_Array, Recepcion, Convolucion, Historial, Devolucion
530256426106535, 530256426205201, 530256426230590, 530256426233515, 530256426282422, 530256437142408, 530256437150927, 530256437280777
530256437285795, 530256437442608, 530256437471941, 530256437473812, 530256437532682, 530256447357161, 530256447360883, 530256447415475
530256447419568, 530256447520585, 530256447543029, 530256447545214, 530256447587732, 530256457319954, 530256457322194, 530256457362009
530256457365453, 530256457457045, 530256457478804, 530256457480544, 530256457526062, 530256467254487, 530256467257191, 530256467293042
530256467295357, 530256467375319, 530256467395856, 530256467397615, 530256467435485, 530256477163262, 530256477165743, 530256477205132
530256477207761, 530256477294649, 530256477315686, 530256477317408, 530256477359760, 530256487085666, 530256487088240, 530256487123277
530256487125499, 530256487209331, 530256487230201, 530256487231961, 530256487269201, 530256496995737, 530256496998107, 530256497033218
530256497036125, 530256497112606, 530256497134735, 530256497136384, 530256497175272, 530256506905586, 530256506909215, 530256506968789
530256506972567, 530256507074751, 530256507097491, 530256507099491, 530256507143324, 530256517351706, 530256517354502, 530256517416113
530256517422816, 530256517523667, 530256517548500, 530256517550426, 530256517600833, 530256527328758, 530256527331387, 530256527373387
530256527375757, 530256527465904, 530256527486867, 530256527488497, 530256527526978, 530256537732305, 530256537734731, 530256537770934
530256537774415, 530256537861025, 530256537881692, 530256537883247, 530256537923210, 530256547657764, 530256547663524, 530256547766393
530256547778707, 530256547923780, 530256547954002, 530256547957465, 530256548053426, 530256557791111, 530256557795722, 530256557917498
530256557928257, 530256558065570, 530256558091626, 530256558093848, 530256558158940, 530256567889494, 530256567892124, 530256567941882
530256567947031, 530256568056696, 530256568081603, 530256568083418, 530256568124454, 530256577847194, 530256577849972, 530256577890490
530256577895897, 530256577981007, 530256578004970, 530256578006655, 530256578050673, 530256587778820, 530256587781432, 530256587819431
530256587822801, 530256587903578, 530256587924560, 530256587926208, 530256587964855, 530256598197978, 530256598200126, 530256598236163
530256598239663, 530256598318940, 530256598340254, 530256598341977, 530256598382476, 530256608110642, 530256608113568, 530256608151882
530256608154586, 530256608234918, 530256608257418, 530256608259122, 530256608297528, 530256618024713, 530256618027490, 530256618081971
530256618087490, 530256618184192, 530256618349450, 530256618353116, 530256618381357, 530256628124893, 530256628127893, 530256628199188
530256628202040, 530256628307483, 530256628332761, 530256628334353, 530256628380149, 530256638104778, 530256638107555, 530256638167499
530256638173869, 530256638276220, 530256638299498, 530256638301868, 530256638351478, 530256648082255, 530256648084885, 530256648121644
530256648125181, 530256648209735, 530256648231309, 530256648233179, 530256648271234, 530256657998808, 530256658000752, 530256658036103
530256658039196, 530256658116232, 530256658139769, 530256658141454, 530256658183139, 530256667909416, 530256667911860, 530256667952600
530256667955193, 530256668049840, 530256668075488, 530256668077525, 530256668126969, 530256677864486, 530256677869116, 530256677994355
530256678008373, 530256678146001, 530256678176223, 530256678178890, 530256678242685, 530256687972444, 530256687975147, 530256688028054
530256688031906, 530256688126572, 530256688147682, 530256688149664, 530256688193441, 530256697917496, 530256697919699, 530256697956903
530256697960514, 530256698041457, 530256698062476, 530256698064031, 530256698107605, 530256707835196, 530256707837715, 530256707881936
530256707884288, 530256707974676, 530256707996657, 530256707998546, 530256708053379, 530256717777489, 530256717780341, 530256717844988
530256717851099, 530256717954839, 530256717978450, 530256717980487, 530256718027190, 530256727756837, 530256727759689, 530256727813336
530256727818522, 530256727919668, 530256727941483, 530256727943187, 530256727985964, 530256737714296, 530256737716870, 530256737754740
530256737757833, 530256737841702, 530256737863443, 530256737865276, 530256737908998, 530256747637015, 530256747640034, 530256747677089
530256747680867, 530256747762458, 530256747783680, 530256747785384, 530256747825198, 530256757563586, 530256757566438, 530256757604215
530256757606493, 530256757687233, 530256757708381, 530256757710084, 530256757750899, 530256767476139, 530256767478861, 530256767524397
530256767527323, 530256767623433, 530256767645951, 530256767647674, 530256767687266, 530256777417061, 530256777419505, 530256777458875
530256777462968, 530256777544430, 530256777566633, 530256777568207, 530256777608985, 530256787335984, 530256787338743, 530256787374020
530256787377094, 530256787459816, 530256787481908, 530256787483760, 530256787526389, 530256797295721, 530256797302906, 530256797426756
530256797432312, 530256797575532, 530256797603310, 530256797605940, 530256797670235, 530256807405419, 530256807408178, 530256807456493
530256807459233, 530256807559991, 530256807584862, 530256807586880, 530256807629805, 530256817357304, 530256817360064, 530256817418248
530256817425007, 530256817532858, 530256817561228, 530256817563506, 530256817609746, 530256827339652, 530256827342375, 530256827383948
530256827387374, 530256827477595, 530256827498947, 530256827500632, 530256827542520, 530256837282742, 530256837286519, 530256837418777
530256837425888, 530256837589108, 530256837620090, 530256837623404, 530256837694126, 530256847448495, 530256847453365, 530256847554901
530256847567586, 530256847715269, 530256847745306, 530256847748528, 530256847816361, 530256858045743, 530256858049891, 530256858171260
530256858183223, 530256858317536, 530256858348091, 530256858351036, 530256858418054, 530256868160052, 530256868163219, 530256868219052
530256868223663, 530256868314828, 530256868338161, 530256868340495, 530256868386309, 530256878119567, 530256878122512, 530256878173418
530256878178474, 530256878273491, 530256878297010, 530256878298769, 530256878343342, 530256888075341, 530256888078193, 530256888116711
530256888119730, 530256888205877, 530256888230414, 530256888232136, 530256888271506, 530256897994857, 530256897997209, 530256898033838
530256898035690, 530256898120707, 530256898143374, 530256898145133, 530256898186947, 530256907912705, 530256907915279, 530256907954149
530256907956649, 530256908051333, 530256908081222, 530256908083129, 530256908128981, 530256917866368, 530256917871202, 530256917995700
530256918005015, 530256918137717, 530256918165902, 530256918168661, 530256918233494, 530256928048029, 530256928051844, 530256928125084
530256928129991, 530256928241860, 530256928264193, 530256928266397, 530256928314248, 530256938041247, 530256938043617, 530256938084432
530256938087617, 530256938174190, 530256938197375, 530256938198967, 530256938244930, 530256947972077, 530256947974484, 530256948017928
530256948021965, 530256948103946, 530256948127520, 530256948129186, 530256948168871, 530256957896426, 530256957899129, 530256957938518
530256957940666, 530256958028887, 530256958050405, 530256958052183, 530256958094683, 530256967819959, 530256967822608, 530256967857885
530256967860070, 530256967941328, 530256967962217, 530256967963847, 530256968010309, 530256977729456, 530256977731771, 530256977768993
530256977771974, 530256977852288, 530256977872881, 530256977874455, 530256977915102, 530256987640861, 530256987643250, 530256987679620
530256987682286, 530256987762267, 530256987783600, 530256987785192, 530256987823099, 530256997554895, 530256997557561, 530256997593765
530256997596672, 530256997677264, 530256997700671, 530256997702282, 530256997741226, 530257007468077, 530257007471558, 530257007528798
530257007532798, 530257007638112, 530257007660723, 530257007662611, 530257007706352, 530257017435221, 530257017438073, 530257017497943
530257017503554, 530257017617849, 530257017644330, 530257017646311, 530257017695477, 530257027426550, 530257027429513, 530257027477198
530257027481587, 530257027580067, 530257027601771, 530257027603511, 530257027655011, 530257037399528, 530257037406046, 530257037539934
530257037547582, 530257037682951, 530257037711802, 530257037714376, 530257037777931, 530257047510393, 530257047513004, 530257047559448
530257047563263, 530257047657373, 530257047678854, 530257047680391, 530257047727446, 530257057459704, 530257057462260, 530257057501056
530257057504407, 530257057585407, 530257057607017, 530257057608628, 530257057649517, 530257067376571, 530257067379071, 530257067415627
530257067418441, 530257067500996, 530257067522107, 530257067523903, 530257067563921, 530257077291476, 530257077294124, 530257077335327
530257077340234, 530257077425678, 530257077448104, 530257077449696, 530257077491492, 530257087217917, 530257087220824, 530257087258305
530257087261250, 530257087344156, 530257087364711, 530257087366323, 530257087404970, 530257097131747, 530257097134006, 530257097169339
530257097172673, 530257097249190, 530257097272431, 530257097274060, 530257097315078, 530257107041966, 530257107044707, 530257107083855
530257107086836, 530257107170039, 530257107190872, 530257107192724, 530257107232649, 530257116961982, 530257116965000, 530257117028351
530257117032666, 530257117206312, 530257117231923, 530257117234312, 530257117288793, 530257127026810, 530257127029958, 530257127073772
530257127077235, 530257127170105, 530257127191530, 530257127193234, 530257127234234, 530257136964973, 530257136969881, 530257137075194
530257137087657, 530257137247896, 530257137275025, 530257137277951, 530257137357506, 530257147113449, 530257147119227, 530257147214633
530257147223670, 530257147361576, 530257147390298, 530257147393446, 530257147460408, 530257157208555, 530257157214499, 530257157341220
530257157349016, 530257157482792, 530257157507051, 530257157509625, 530257157573995, 530257167306438, 530257167309179, 530257167357679
530257167361141, 530257167461288, 530257167484603, 530257167486473, 530257167527695, 530257177257490, 530257177259805, 530257177304527
530257177308082, 530257177394026, 530257177418859, 530257177420581, 530257177460673, 530257187190376, 530257187193043, 530257187230487
530257187232579, 530257187321726, 530257187343022, 530257187344874, 530257187386318, 530257197114187, 530257197116650, 530257197154261
530257197157224, 530257197236575, 530257197258575, 530257197260186, 530257197297926, 530257207022833, 530257207025499, 530257207065091
530257207067925, 530257207154516, 530257207175201, 530257207176979, 530257207214701, 530257216943940, 530257216946515, 530257217002810
530257217008125, 530257217116605, 530257217141623, 530257217143309, 530257217191826, 530257226921714, 530257226924714, 530257226966343
530257227068509, 530257227110546, 530257227115657, 530257227116749, 530257227166878, 530257236900729, 530257236903544, 530257236960117
